OBJECTID,GR,Nome_Estado,Codigo_Municipio,Nome_municipio,Pop_Total,Leitos_UTI_Total,Leitos_UTI_100mil_hab_Ind,Leitos_UTI_SUS_Total,Leitos_UTI_SUS_100mil_hab_Ind,Shape__Area,Shape__Length
256,Sul,Paraná,4101200,Antonina,18980,0,0,0,0,0.0790946653610263,1.51249044085063
257,Nordeste,Ceará,2300804,Antonina do Norte,7353,0,0,0,0,0.0212748367809752,0.97186066172407
258,Nordeste,Piauí,2200806,Antônio Almeida,3164,0,0,0,0,0.0528664687271316,1.07959291587662
259,Nordeste,Bahia,2901700,Antônio Cardoso,11683,0,0,0,0,0.0243992917319531,0.821977538498225
260,Sudeste,Minas Gerais,3102902,Antônio Carlos,11445,0,0,0,0,0.0461595714646705,1.36837471935517
261,Sul,Santa Catarina,4201208,Antônio Carlos,8513,0,0,0,0,0.0213314202301262,0.769309289815779
262,Sudeste,Minas Gerais,3103009,Antônio Dias,9318,0,0,0,0,0.0677586345087775,1.69276279040252
263,Nordeste,Bahia,2901809,Antônio Gonçalves,11798,0,0,0,0,0.0285255081287517,1.18146615958007
264,Centro-Oeste,Mato Grosso do Sul,5000906,Antônio João,8956,0,0,0,0,0.100296064229269,2.69066434617377
265,Nordeste,Rio Grande do Norte,2400901,Antônio Martins,7145,0,0,0,0,0.0200103186483318,0.963428950376203
266,Sul,Paraná,4101309,Antônio Olinto,7434,0,0,0,0,0.0423251222289309,1.51889892860884
267,Sul,Rio Grande do Sul,4300802,Antônio Prado,13050,0,0,0,0,0.0321519187540389,1.14071579086812
268,Sudeste,Minas Gerais,3103108,Antônio Prado de Minas,1598,0,0,0,0,0.00728108512242898,0.480157309955312
269,Nordeste,Paraíba,2500775,Aparecida,8347,0,0,0,0,0.0241884309422318,0.803290435324041
270,Sudeste,São Paulo,3502507,Aparecida,36157,9,24.8914456398484,9,24.8914456398484,0.0106573393691178,0.628945545632105
271,Sudeste,São Paulo,3502606,Aparecida d'Oeste,4196,0,0,0,0,0.0154980516936121,0.673909752879723
272,Centro-Oeste,Goiás,5201405,Aparecida de Goiânia,578179,69,11.9340204331185,33,5.70757498975231,0.0236123932712076,1.00768537513058
273,Centro-Oeste,Goiás,5201454,Aparecida do Rio Doce,2474,0,0,0,0,0.0514316550656986,1.25879995778423
274,Norte,Tocantins,1701101,Aparecida do Rio Negro,4795,0,0,0,0,0.0956821978747655,1.75555073702701
275,Centro-Oeste,Mato Grosso do Sul,5001003,Aparecida do Taboado,25745,0,0,0,0,0.237504193703842,2.12937671291703
276,Sudeste,Rio de Janeiro,3300159,Aperibé,11759,0,0,0,0,0.00824870244235854,0.462985252595344
277,Sudeste,Espírito Santo,3200508,Apiacá,7567,0,0,0,0,0.0168595978494182,0.880263135270392
278,Centro-Oeste,Mato Grosso,5100805,Apiacás,10133,0,0,0,0,1.68370184470135,8.4884756155883
279,Sudeste,São Paulo,3502705,Apiaí,24374,0,0,0,0,0.0867339959296487,2.37904582657049
280,Nordeste,Maranhão,2100832,Apicum-Açu,17239,0,0,0,0,0.0397248029052761,3.32665787628962
281,Sul,Santa Catarina,4201257,Apiúna,10743,0,0,0,0,0.0449068089106959,1.16029414780189
282,Nordeste,Rio Grande do Norte,2401008,Apodi,35845,0,0,0,0,0.130802896529929,2.09437716380712
283,Nordeste,Bahia,2901908,Aporá,17731,0,0,0,0,0.0397443393895855,1.26336344880722
284,Centro-Oeste,Goiás,5201504,Aporé,4198,0,0,0,0,0.248490097242666,3.32311848046167
285,Nordeste,Bahia,2901957,Apuarema,7330,0,0,0,0,0.0126092168242735,0.865961963710819
286,Sul,Paraná,4101408,Apucarana,134996,18,13.3337284067676,16,11.8522030282379,0.0493880528443924,1.86357443651605
287,Norte,Amazonas,1300144,Apuí,21973,0,0,0,0,4.44680800333276,10.2596197683069
288,Nordeste,Ceará,2300903,Apuiarés,14600,0,0,0,0,0.0443927678183229,1.12683806193307
289,Nordeste,Sergipe,2800209,Aquidabã,21563,0,0,0,0,0.0296719323376067,1.11580105465233
290,Centro-Oeste,Mato Grosso do Sul,5001102,Aquidauana,47871,10,20.8894737941551,10,20.8894737941551,1.46276834775904,10.1733301171054
291,Nordeste,Ceará,2301000,Aquiraz,80271,0,0,0,0,0.0392171476812422,0.995351069975791
292,Sul,Santa Catarina,4201273,Arabutã,4267,0,0,0,0,0.0121350662851683,0.643628066356703
293,Nordeste,Paraíba,2500809,Araçagi,16987,0,0,0,0,0.0189110930499652,0.81301323521035
294,Sudeste,Minas Gerais,3103207,Araçaí,2347,0,0,0,0,0.0161131323538939,0.71441000829979
295,Nordeste,Sergipe,2800308,Aracaju,657013,231,35.1591216612152,136,20.6997426230531,0.0150431538256726,0.793386838882263
296,Sudeste,São Paulo,3502754,Araçariguama,22364,0,0,0,0,0.0128298074253053,0.840437327428469
297,Nordeste,Bahia,2902054,Araçás,12177,0,0,0,0,0.0394251941284267,1.07941655801185
298,Nordeste,Ceará,2301109,Aracati,74547,0,0,0,0,0.100093354522798,2.17907812002652
299,Nordeste,Bahia,2902005,Aracatu,13135,0,0,0,0,0.124837626732131,2.41184263478662
300,Sudeste,São Paulo,3502804,Araçatuba,197016,28,14.2120436918829,20,10.1514597799164,0.101465625903415,2.28363197078686
301,Nordeste,Bahia,2902104,Araci,54379,0,0,0,0,0.123801874779502,2.0494457231923
302,Sudeste,Minas Gerais,3103306,Aracitaba,2063,0,0,0,0,0.00928263669840135,0.571402391237584
303,Nordeste,Ceará,2301208,Aracoiaba,26469,0,0,0,0,0.0535020758760112,1.63772989362407
304,Nordeste,Pernambuco,2601052,Araçoiaba,20524,0,0,0,0,0.00790109302855058,0.51642859873548
305,Sudeste,São Paulo,3502903,Araçoiaba da Serra,34146,0,0,0,0,0.0225782557203047,0.973914689043878
306,Sudeste,Espírito Santo,3200607,Aracruz,101220,10,9.87947046038332,8,7.90357636830666,0.122731500913119,1.70089385423353
307,Centro-Oeste,Goiás,5201603,Araçu,3522,0,0,0,0,0.0126340283859463,0.739136232496335
308,Sudeste,Minas Gerais,3103405,Araçuaí,36708,0,0,0,0,0.1896934209297,2.87115526027614
309,Centro-Oeste,Goiás,5201702,Aragarças,20118,0,0,0,0,0.0560948763902616,1.57662646620156
310,Centro-Oeste,Goiás,5201801,Aragoiânia,10308,0,0,0,0,0.0185499845605932,0.707295764130499
311,Norte,Tocantins,1701309,Aragominas,5758,0,0,0,0,0.0959844109262633,2.35996460301828
312,Norte,Tocantins,1701903,Araguacema,7086,0,0,0,0,0.228426414276157,2.71624625446496
313,Norte,Tocantins,1702000,Araguaçu,8517,0,0,0,0,0.430305821978777,4.16270625912912
314,Centro-Oeste,Mato Grosso,5101001,Araguaiana,3100,0,0,0,0,0.540056070498906,5.44589931980771
315,Norte,Tocantins,1702109,Araguaína,180470,29,16.069152767773,29,16.069152767773,0.327605661037609,4.49022544503817
316,Centro-Oeste,Mato Grosso,5101209,Araguainha,935,0,0,0,0,0.0583327610440847,1.7920296680629
317,Norte,Tocantins,1702158,Araguanã,5729,0,0,0,0,0.0683870410898066,2.03879379500088
318,Nordeste,Maranhão,2100873,Araguanã,15426,0,0,0,0,0.0655068640781451,1.50796874809402
319,Centro-Oeste,Goiás,5202155,Araguapaz,7770,0,0,0,0,0.184457564401953,2.8633944978213
320,Sudeste,Minas Gerais,3103504,Araguari,117267,18,15.3495868402875,10,8.52754824460419,0.233619612178472,3.37005647269916
321,Norte,Tocantins,1702208,Araguatins,35761,0,0,0,0,0.214300654115462,3.16509058716488
322,Nordeste,Maranhão,2100907,Araioses,46440,0,0,0,0,0.14500974782878,2.46055915648194
323,Centro-Oeste,Mato Grosso do Sul,5001243,Aral Moreira,12149,0,0,0,0,0.145727764480625,2.56952084697424
324,Nordeste,Bahia,2902203,Aramari,11397,0,0,0,0,0.030631159301322,0.880147249950295
325,Sul,Rio Grande do Sul,4300851,Arambaré,3581,0,0,0,0,0.0489865300236261,1.20106396819898
326,Nordeste,Maranhão,2100956,Arame,32701,0,0,0,0,0.242686863767702,3.0118844713559
327,Sudeste,São Paulo,3503000,Aramina,5620,0,0,0,0,0.0175238759764511,0.776567659249383
328,Sudeste,São Paulo,3503109,Arandu,6357,0,0,0,0,0.0252143453454892,0.686529746181292
329,Sudeste,Minas Gerais,3103603,Arantina,2795,0,0,0,0,0.00781483412515627,0.525050629661401
330,Sudeste,São Paulo,3503158,Arapeí,2469,0,0,0,0,0.0137870416996861,0.795159020640824
331,Nordeste,Alagoas,2700300,Arapiraca,231747,100,43.1505046451518,63,27.1848179264457,0.0284818445688018,0.878435661646934
332,Norte,Tocantins,1702307,Arapoema,6643,0,0,0,0,0.127227060804501,1.94011605193024
333,Sudeste,Minas Gerais,3103702,Araponga,8439,0,0,0,0,0.0263331940182638,1.09101929740069
334,Sul,Paraná,4101507,Arapongas,123027,79,64.2135466198477,68,55.2724198753119,0.0337729826991335,1.02783013130023
335,Sudeste,Minas Gerais,3103751,Araporã,6869,0,0,0,0,0.0253062695789481,0.995635818135612
336,Sul,Paraná,4101606,Arapoti,28115,0,0,0,0,0.120804834959699,2.58816797359341
337,Sudeste,Minas Gerais,3103801,Arapuá,2834,0,0,0,0,0.0149237423988779,0.764088070224559
338,Sul,Paraná,4101655,Arapuã,3068,0,0,0,0,0.0193386593152809,0.930071369194991
339,Centro-Oeste,Mato Grosso,5101258,Araputanga,16822,0,0,0,0,0.135458711148146,2.43360017171276
340,Sul,Santa Catarina,4201307,Araquari,38129,0,0,0,0,0.0347536425620092,1.38727150149588
341,Nordeste,Paraíba,2500908,Arara,13470,0,0,0,0,0.00810838623478105,0.516068867507829
342,Sul,Santa Catarina,4201406,Araranguá,68228,10,14.6567391686698,10,14.6567391686698,0.0280686329615492,1.01593647287896
343,Sudeste,São Paulo,3503208,Araraquara,236072,32,13.5551865532549,14,5.93039411704904,0.087648601203,1.88057162504118
344,Sudeste,São Paulo,3503307,Araras,134236,25,18.6239160880837,14,10.4293930093269,0.0565305641299574,1.26527837513277
345,Nordeste,Ceará,2301257,Ararendá,10935,0,0,0,0,0.0280522771160889,0.836915102817881
346,Nordeste,Maranhão,2101004,Arari,29848,0,0,0,0,0.0895534971230347,2.0633817480555
347,Sul,Rio Grande do Sul,4300877,Araricá,5698,0,0,0,0,0.00327493139263879,0.312562232871384
348,Nordeste,Ceará,2301307,Araripe,21600,0,0,0,0,0.0900585391707409,1.33907920272626
349,Nordeste,Pernambuco,2601102,Araripina,84418,0,0,0,0,0.166951481153234,2.03166900992992
350,Sudeste,Rio de Janeiro,3300209,Araruama,132400,16,12.0845921450151,9,6.797583081571,0.056136265418786,1.34557247447452
351,Nordeste,Paraíba,2501005,Araruna,20312,0,0,0,0,0.0197279551691167,0.714779206251653
352,Sul,Paraná,4101705,Araruna,13970,0,0,0,0,0.0437471239268916,1.44310156259775
353,Nordeste,Bahia,2902252,Arataca,11019,0,0,0,0,0.0366754895194958,1.31845266849809
354,Sul,Rio Grande do Sul,4300901,Aratiba,6235,0,0,0,0,0.0312491063307334,1.22855463836623
355,Nordeste,Ceará,2301406,Aratuba,11847,0,0,0,0,0.009352309492769,0.643125576500811
356,Nordeste,Bahia,2902302,Aratuípe,8825,0,0,0,0,0.014503751818296,0.87462409709187
357,Nordeste,Sergipe,2800407,Arauá,10056,0,0,0,0,0.0164731649163343,0.817405401341933
358,Sul,Paraná,4101804,Araucária,143843,9,6.25682167363028,9,6.25682167363028,0.0421685450295399,1.37249131708535
359,Sudeste,Minas Gerais,3103900,Araújos,9273,0,0,0,0,0.021178445782482,0.871089735430856
360,Sudeste,Minas Gerais,3104007,Araxá,106229,29,27.299513315573,17,16.0031629780945,0.100257102539786,2.05107370210211
361,Sudeste,Minas Gerais,3104106,Arceburgo,10772,0,0,0,0,0.0141827952636504,0.673646100796037
362,Sudeste,São Paulo,3503356,Arco-Íris,1791,0,0,0,0,0.023130591688755,0.913470396153837
363,Sudeste,Minas Gerais,3104205,Arcos,40092,0,0,0,0,0.0440834536774446,1.37082853050256
364,Nordeste,Pernambuco,2601201,Arcoverde,74338,13,17.4876913556996,8,10.7616562188921,0.026546953711545,0.943732404032324
365,Sudeste,Minas Gerais,3104304,Areado,15070,0,0,0,0,0.0246531888676031,0.929417458527946
366,Sudeste,Rio de Janeiro,3300225,Areal,12572,0,0,0,0,0.00969933866099382,0.614443490760119
367,Sudeste,São Paulo,3503406,Arealva,8560,0,0,0,0,0.0441865124537344,0.995947347573418
368,Nordeste,Paraíba,2501104,Areia,22819,0,0,0,0,0.0218146487027724,0.729865702200723
369,Nordeste,Rio Grande do Norte,2401107,Areia Branca,27774,0,0,0,0,0.02700341103818,0.969762447608635
370,Nordeste,Sergipe,2800506,Areia Branca,18542,0,0,0,0,0.012245310627236,0.519563408339404
371,Nordeste,Paraíba,2501153,Areia de Baraúnas,2128,0,0,0,0,0.00917495515071209,0.494462396458571
372,Nordeste,Paraíba,2501203,Areial,6998,0,0,0,0,0.00291692056119075,0.26744888634463
373,Sudeste,São Paulo,3503505,Areias,3886,0,0,0,0,0.0268203088347718,1.20808430702389
374,Sudeste,São Paulo,3503604,Areiópolis,11129,0,0,0,0,0.00754640661375561,0.589027091497812
375,Centro-Oeste,Mato Grosso,5101308,Arenápolis,9607,0,0,0,0,0.0348431111452783,1.04574888017468
376,Centro-Oeste,Goiás,5202353,Arenópolis,2612,0,0,0,0,0.0908856385109402,2.34523952797708
377,Nordeste,Rio Grande do Norte,2401206,Arês,14306,0,0,0,0,0.009437207601664,0.488985190316241
378,Sudeste,Minas Gerais,3104403,Argirita,2727,0,0,0,0,0.0139040010054146,0.647059795970021
379,Sudeste,Minas Gerais,3104452,Aricanduva,5231,0,0,0,0,0.0207454089804173,1.02208845219217
380,Sudeste,Minas Gerais,3104502,Arinos,17875,0,0,0,0,0.44520086231563,4.43344272825749
381,Centro-Oeste,Mato Grosso,5101407,Aripuanã,22354,0,0,0,0,2.07164242981537,9.11165917374821
382,Norte,Rondônia,1100023,Ariquemes,107863,19,17.614937466972,7,6.48971380362126,0.364965047713838,3.98688277921365
383,Sudeste,São Paulo,3503703,Ariranha,9668,0,0,0,0,0.0115353021036526,0.637836325380626
384,Sul,Paraná,4101853,Ariranha do Ivaí,2108,0,0,0,0,0.0213184264572419,1.06681564037486
385,Sudeste,Rio de Janeiro,3300233,Armação dos Búzios,33870,0,0,0,0,0.00622145868567259,0.702873247614282
386,Sul,Santa Catarina,4201505,Armazém,8674,0,0,0,0,0.015958551734343,0.77176742515584
387,Nordeste,Ceará,2301505,Arneiroz,7840,0,0,0,0,0.0871353227139053,1.60441793930491
388,Nordeste,Piauí,2200905,Aroazes,5835,0,0,0,0,0.0671266715343677,1.63573034857212
389,Nordeste,Paraíba,2501302,Aroeiras,19153,0,0,0,0,0.0306987909791303,0.940910848299695
390,Nordeste,Piauí,2200954,Aroeiras do Itaim,2551,0,0,0,0,0.0258927749374038,0.79697318860904
391,Nordeste,Piauí,2201002,Arraial,4727,0,0,0,0,0.055830554880032,1.31545795516261
392,Sudeste,Rio de Janeiro,3300258,Arraial do Cabo,30349,8,26.3600118620053,8,26.3600118620053,0.0137889148062982,1.0175883861966
393,Norte,Tocantins,1702406,Arraias,10567,0,0,0,0,0.481832596905974,4.47515168571572
394,Sul,Rio Grande do Sul,4301008,Arroio do Meio,20805,0,0,0,0,0.0146767214394004,0.706278394420644
395,Sul,Rio Grande do Sul,4301073,Arroio do Padre,2937,0,0,0,0,0.0117945715301175,0.663857798770654
396,Sul,Rio Grande do Sul,4301057,Arroio do Sal,10065,0,0,0,0,0.0112518643028352,0.54611269105504
397,Sul,Rio Grande do Sul,4301206,Arroio do Tigre,13373,0,0,0,0,0.0293795810891879,1.25829514533364
398,Sul,Rio Grande do Sul,4301107,Arroio dos Ratos,14151,0,0,0,0,0.0398991229341163,1.14187085348493
399,Sul,Rio Grande do Sul,4301305,Arroio Grande,18293,0,0,0,0,0.240381382802411,3.5381427247443
400,Sul,Santa Catarina,4201604,Arroio Trinta,3550,0,0,0,0,0.00856861707666212,0.618209301685219
401,Sudeste,São Paulo,3503802,Artur Nogueira,54408,0,0,0,0,0.0156307370160675,0.68748334079439
402,Centro-Oeste,Goiás,5202502,Aruanã,9875,0,0,0,0,0.25651856884366,4.15505700156289
403,Sudeste,São Paulo,3503901,Arujá,89824,8,8.9063056644104,0,0,0.00849400487322782,0.518828337560715
404,Sul,Santa Catarina,4201653,Arvoredo,2240,0,0,0,0,0.00825852036155084,0.632122123276418
405,Sul,Rio Grande do Sul,4301404,Arvorezinha,10424,0,0,0,0,0.0251204553180742,1.17329287998522
406,Sul,Santa Catarina,4201703,Ascurra,7934,0,0,0,0,0.0100816226404277,0.584849426881083
407,Sudeste,São Paulo,3503950,Aspásia,1822,0,0,0,0,0.00599512576837924,0.383027511378466
408,Sul,Paraná,4101903,Assaí,15119,0,0,0,0,0.0388994377102563,1.37658109572713
409,Nordeste,Ceará,2301604,Assaré,23417,0,0,0,0,0.0913385124110278,1.92344371109013
410,Sudeste,São Paulo,3504008,Assis,104386,27,25.8655375241891,20,19.1596574253252,0.0404531495315723,1.10262567172718
411,Norte,Acre,1200054,Assis Brasil,7417,0,0,0,0,0.411172330221405,5.69040956472337
412,Sul,Paraná,4102000,Assis Chateaubriand,33362,10,29.9742221689347,0,0,0.0863145509148353,1.96545173120999
413,Nordeste,Paraíba,2501351,Assunção,3990,0,0,0,0,0.0103477892642445,0.484187340255037
414,Nordeste,Piauí,2201051,Assunção do Piauí,7846,0,0,0,0,0.138063516233373,1.58431652765448
415,Sudeste,Minas Gerais,3104601,Astolfo Dutra,14179,0,0,0,0,0.0138317793217198,0.731720231548186
416,Sul,Paraná,4102109,Astorga,26111,0,0,0,0,0.0383647960276221,1.27604990829736
417,Nordeste,Alagoas,2700409,Atalaia,47185,0,0,0,0,0.0439093769416843,0.942067960550723
418,Sul,Paraná,4102208,Atalaia,3892,0,0,0,0,0.0121362495684707,0.693144932342011
419,Norte,Amazonas,1300201,Atalaia do Norte,19921,0,0,0,0,6.24032143446948,17.7305789694084
420,Sul,Santa Catarina,4201802,Atalanta,3210,0,0,0,0,0.00859758922649689,0.424964258738775
421,Sudeste,Minas Gerais,3104700,Ataléia,12868,0,0,0,0,0.156856649085398,3.06814151956472
422,Sudeste,São Paulo,3504107,Atibaia,142761,21,14.7098997625402,0,0,0.0421842196903981,1.35711163403319
423,Sudeste,Espírito Santo,3200706,Atílio Vivacqua,11936,0,0,0,0,0.0202245536402756,0.830623842524536
424,Norte,Tocantins,1702554,Augustinópolis,18412,0,0,0,0,0.0322326704535385,1.20178170727777
425,Norte,Pará,1500909,Augusto Corrêa,45998,0,0,0,0,0.0886935052900313,2.67556603601431
426,Sudeste,Minas Gerais,3104809,Augusto de Lima,4869,0,0,0,0,0.107117656842036,1.93682224930064
427,Sul,Rio Grande do Sul,4301503,Augusto Pestana,6661,0,0,0,0,0.0320569165411371,1.29594167780338
428,Nordeste,Rio Grande do Norte,2401305,Augusto Severo,9655,0,0,0,0,0.0732450553453958,1.39856997496959
429,Sul,Rio Grande do Sul,4301552,Áurea,3554,0,0,0,0,0.0144833941371871,0.794855459865881
430,Nordeste,Bahia,2902401,Aurelino Leal,11531,0,0,0,0,0.0373204366164828,1.45743246240156
431,Sudeste,São Paulo,3504206,Auriflama,15189,0,0,0,0,0.0376583231135328,1.04026615937652
432,Centro-Oeste,Goiás,5202601,Aurilândia,3120,0,0,0,0,0.0478969362486055,1.40403889110736
433,Nordeste,Ceará,2301703,Aurora,24654,0,0,0,0,0.0724904466089242,1.39830465805013
434,Sul,Santa Catarina,4201901,Aurora,5679,0,0,0,0,0.0188410510473886,0.682726024379148
435,Norte,Pará,1500958,Aurora do Pará,31338,0,0,0,0,0.147304721285771,2.54508768697726
436,Norte,Tocantins,1702703,Aurora do Tocantins,3757,0,0,0,0,0.0626400279101631,1.89248287108582
437,Norte,Amazonas,1300300,Autazes,39565,0,0,0,0,0.623049484494274,5.76574439827887
438,Sudeste,São Paulo,3504305,Avaí,5403,0,0,0,0,0.0473480914026823,1.15887040407078
439,Sudeste,São Paulo,3504404,Avanhandava,13649,0,0,0,0,0.0294844281125961,0.984501766300694
440,Sudeste,São Paulo,3504503,Avaré,90655,10,11.0308311731289,9,9.92774805581601,0.106900277649288,1.85327643231953
441,Norte,Pará,1501006,Aveiro,16388,0,0,0,0,1.38994862867717,7.08910942280684
442,Nordeste,Piauí,2201101,Avelino Lopes,11289,0,0,0,0,0.107708997271061,1.60457012688935
443,Centro-Oeste,Goiás,5202809,Avelinópolis,2417,0,0,0,0,0.0147465917215186,0.639961113786902
444,Nordeste,Maranhão,2101103,Axixá,12130,0,0,0,0,0.0165239096074785,0.740390859423861
445,Norte,Tocantins,1702901,Axixá do Tocantins,9756,0,0,0,0,0.0122615706816873,0.601615492466575
446,Norte,Tocantins,1703008,Babaçulândia,10664,0,0,0,0,0.146413683450987,2.17636500035893
447,Nordeste,Maranhão,2101202,Bacabal,104949,10,9.52843762208311,10,9.52843762208311,0.137087903850585,2.68078885580324
448,Nordeste,Maranhão,2101251,Bacabeira,17055,0,0,0,0,0.0500747615598058,1.12770798755138
449,Nordeste,Maranhão,2101301,Bacuri,18582,0,0,0,0,0.0669482595584512,1.79304115043128
450,Nordeste,Maranhão,2101350,Bacurituba,5644,0,0,0,0,0.054857311525943,1.23972199732587
451,Sudeste,São Paulo,3504602,Bady Bassitt,17502,0,0,0,0,0.00958382836688543,0.485083024829635
452,Sudeste,Minas Gerais,3104908,Baependi,19148,10,52.2247754334656,10,52.2247754334656,0.065648559964643,1.61080118672177
453,Sul,Rio Grande do Sul,4301602,Bagé,121143,26,21.4622388416995,21,17.3348852182957,0.387554511443568,5.60192768402029
454,Norte,Pará,1501105,Bagre,30673,0,0,0,0,0.357547640264379,3.81836510130615
455,Nordeste,Paraíba,2501401,Baía da Traição,8993,0,0,0,0,0.00836122599731937,0.410348636272745
456,Nordeste,Rio Grande do Norte,2401404,Baía Formosa,9271,0,0,0,0,0.0200809143992728,0.700089129042482
457,Nordeste,Bahia,2902500,Baianópolis,13877,0,0,0,0,0.276318909750557,2.81576142108438
458,Norte,Pará,1501204,Baião,47446,0,0,0,0,0.305774749152121,3.53858376107742
459,Nordeste,Bahia,2902609,Baixa Grande,20468,0,0,0,0,0.0803012740450413,1.51398248995401
460,Nordeste,Piauí,2201150,Baixa Grande do Ribeiro,11586,0,0,0,0,0.641291510288198,4.2718781447738
461,Nordeste,Ceará,2301802,Baixio,6288,0,0,0,0,0.0119762897963938,0.567106820555679
462,Sudeste,Espírito Santo,3200805,Baixo Guandu,30998,0,0,0,0,0.0789407792156567,2.49767128294655
463,Sudeste,São Paulo,3504701,Balbinos,5735,0,0,0,0,0.00800812761565339,0.413276203781069
464,Sudeste,Minas Gerais,3105004,Baldim,7826,0,0,0,0,0.0478020242832145,1.81823315952369
465,Centro-Oeste,Goiás,5203104,Baliza,5138,0,0,0,0,0.150960837498644,2.35581525801863
466,Sul,Santa Catarina,4201950,Balneário Arroio do Silva,13071,0,0,0,0,0.00882209608028006,0.508030663413047
467,Sul,Santa Catarina,4202057,Balneário Barra do Sul,10795,0,0,0,0,0.0100703172822705,0.535309845651564
468,Sul,Santa Catarina,4202008,Balneário Camboriú,142295,30,21.0829614533188,10,7.02765381777294,0.00420499738766011,0.526651570496525
469,Sul,Santa Catarina,4202073,Balneário Gaivota,10979,0,0,0,0,0.013516499436605,0.558868130481198
470,Sul,Santa Catarina,4212809,Balneário Piçarras,23147,0,0,0,0,0.00902149099533744,0.486591408093166
471,Sul,Rio Grande do Sul,4301636,Balneário Pinhal,14068,0,0,0,0,0.0095800350884474,0.645241988492807
472,Sul,Santa Catarina,4220000,Balneário Rincão,12760,0,0,0,0,0.00597521014742597,0.392221869011105
